date,total_crimes,theft,battery,burglary,assault,narcotics,criminal_damage,arrest_count,domestic_count,tmax_c,tmin_c,tmax_f,tmin_f,prcp_mm,snow_mm,snwd_mm,awnd_ms
2024-03-11,676,133,113,26,67,22,84,106,115,19.4,0.6,66.92,33.08,0.0,0.0,0.0,6.4
2024-03-12,733,166,117,23,74,20,74,118,103,21.7,8.3,71.06,46.94,0.0,0.0,0.0,5.7
2024-03-13,697,176,122,24,65,12,77,102,114,20.6,8.9,69.08,48.02,0.0,0.0,0.0,3.6
2024-03-14,645,138,108,21,57,28,65,105,111,17.8,4.4,64.04,39.92,10.9,0.0,0.0,5.8
2024-03-15,652,133,107,14,52,15,90,96,113,12.2,2.8,53.96,37.04,0.0,0.0,0.0,4.0
2024-03-16,784,193,152,17,67,15,87,100,151,14.4,4.4,57.92,39.92,0.0,0.0,0.0,7.2
2024-03-17,668,124,135,15,52,14,105,97,164,5.0,-1.6,41.0,29.12,0.0,0.0,0.0,5.7
2024-03-18,647,153,114,22,61,22,72,90,115,2.8,-4.3,37.04,24.26,0.0,0.0,0.0,5.0
2024-03-19,654,144,118,21,65,15,68,81,114,14.4,-1.6,57.92,29.12,0.0,0.0,0.0,6.4
2024-03-20,721,141,126,24,61,18,77,104,140,6.7,-1.6,44.06,29.12,0.0,0.0,0.0,5.4
2024-03-21,681,141,122,18,68,17,86,94,120,5.0,-2.7,41.0,27.14,0.0,0.0,0.0,2.3
2024-03-22,656,153,98,17,59,14,86,75,124,3.9,-0.5,39.02,31.1,3.3,25.0,0.0,4.7
2024-03-23,625,140,108,17,58,11,71,71,120,3.3,-2.1,37.94,28.22,0.0,0.0,0.0,5.3
2024-03-24,717,134,122,16,62,11,108,81,133,8.9,0.6,48.02,33.08,0.0,0.0,0.0,6.4
2024-03-25,660,149,97,16,66,10,87,101,132,17.2,7.8,62.959999999999994,46.04,11.9,0.0,0.0,5.3
2024-03-26,666,130,101,20,63,18,85,82,128,12.8,0.0,55.04,32.0,3.6,0.0,0.0,8.6
2024-03-27,691,145,87,24,47,29,101,101,79,5.6,-1.6,42.08,29.12,0.0,0.0,0.0,5.7
2024-03-28,656,160,90,19,58,20,84,96,101,10.6,-1.6,51.08,29.12,0.0,0.0,0.0,3.2
2024-03-29,613,154,106,21,44,12,67,88,118,12.2,0.0,53.96,32.0,0.8,0.0,0.0,3.4
2024-03-30,645,156,121,16,67,18,67,93,126,16.1,4.4,60.980000000000004,39.92,10.2,0.0,0.0,3.9
2024-03-31,635,97,168,14,46,13,73,95,175,12.2,3.3,53.96,37.94,6.6,0.0,0.0,4.7
2024-04-01,743,168,109,14,58,15,67,74,126,8.9,5.6,48.02,42.08,11.2,0.0,0.0,6.4
2024-04-02,596,136,79,17,63,30,65,109,106,7.2,2.2,44.96,35.96,10.2,0.0,0.0,6.3
2024-04-03,548,120,107,16,34,17,58,80,112,3.9,1.1,39.02,33.98,7.6,0.0,0.0,6.3
2024-04-04,625,144,101,15,61,24,51,83,96,7.2,2.2,44.96,35.96,1.8,0.0,0.0,6.1
2024-04-05,655,152,117,23,55,15,70,93,104,9.4,2.2,48.92,35.96,0.0,0.0,0.0,4.7
2024-04-06,712,169,128,18,59,14,86,88,127,11.7,0.0,53.06,32.0,0.0,0.0,0.0,3.4
2024-04-07,626,126,140,12,73,9,77,76,164,10.0,3.9,50.0,39.02,9.4,0.0,0.0,4.7
2024-04-08,702,160,131,21,77,6,72,60,130,21.7,8.3,71.06,46.94,0.0,0.0,0.0,5.0
2024-04-09,709,157,129,22,67,17,89,112,128,17.2,9.4,62.959999999999994,48.92,0.0,0.0,0.0,3.8
2024-04-10,697,142,138,24,65,22,65,106,120,20.6,7.2,69.08,44.96,0.0,0.0,0.0,2.2
2024-04-11,689,155,117,29,64,19,59,90,113,15.6,9.4,60.08,48.92,0.3,0.0,0.0,4.4
2024-04-12,740,170,139,19,66,13,69,100,117,17.8,9.4,64.04,48.92,1.5,0.0,0.0,6.0
2024-04-13,709,140,152,16,62,8,78,101,143,21.7,6.7,71.06,44.06,0.0,0.0,0.0,4.3
2024-04-14,749,150,178,13,67,10,86,95,165,27.2,11.7,80.96,53.06,0.0,0.0,0.0,5.1
2024-04-15,747,159,149,19,68,8,81,86,136,24.4,8.9,75.92,48.02,0.0,0.0,0.0,3.5
2024-04-16,691,137,111,26,73,19,80,98,111,27.2,10.6,80.96,51.08,2.5,0.0,0.0,6.2
2024-04-17,691,158,118,12,69,8,89,77,127,20.0,11.7,68.0,53.06,4.8,0.0,0.0,7.7
2024-04-18,616,154,98,16,75,16,64,93,105,14.4,8.3,57.92,46.94,2.5,0.0,0.0,3.3
2024-04-19,702,170,139,22,61,12,67,92,133,13.3,5.0,55.94,41.0,0.0,0.0,0.0,7.3
2024-04-20,644,139,102,24,53,7,79,83,129,7.2,1.7,44.96,35.06,0.0,0.0,0.0,5.3
2024-04-21,683,142,133,18,70,12,85,93,154,14.4,0.6,57.92,33.08,0.0,0.0,0.0,3.7
2024-04-22,727,165,132,21,75,18,74,105,136,19.4,5.0,66.92,41.0,0.0,0.0,0.0,6.1
2024-04-23,672,151,119,28,66,21,87,101,126,17.8,5.0,64.04,41.0,0.0,0.0,0.0,7.1
2024-04-24,666,135,113,20,82,13,78,94,123,8.3,1.7,46.94,35.06,0.0,0.0,0.0,6.0
2024-04-25,615,168,93,21,55,12,69,96,111,14.4,0.6,57.92,33.08,0.0,0.0,0.0,2.7
2024-04-26,701,184,128,24,59,19,73,89,120,17.2,6.1,62.959999999999994,42.980000000000004,9.7,0.0,0.0,6.0
2024-04-27,681,134,151,18,56,13,91,92,161,26.1,15.0,78.98,59.0,0.8,0.0,0.0,7.0
2024-04-28,756,143,173,28,71,11,115,87,184,23.9,15.0,75.02,59.0,9.1,0.0,0.0,4.4
2024-04-29,686,157,136,21,83,10,64,79,126,21.1,12.2,69.98,53.96,16.8,0.0,0.0,4.7
2024-04-30,713,165,131,24,83,19,65,88,132,23.3,10.0,73.94,50.0,0.0,0.0,0.0,3.4
2024-05-01,861,169,142,25,81,10,96,85,169,23.9,14.4,75.02,57.92,0.3,0.0,0.0,4.7
2024-05-02,747,167,163,24,93,15,80,104,157,27.2,12.2,80.96,53.96,16.0,0.0,0.0,4.0
2024-05-03,674,153,120,30,62,17,57,85,114,20.6,11.7,69.08,53.06,4.1,0.0,0.0,3.5
2024-05-04,689,158,130,23,63,7,68,74,112,27.2,8.3,80.96,46.94,5.6,0.0,0.0,3.8
2024-05-05,690,124,162,19,62,11,89,81,173,17.8,10.0,64.04,50.0,0.0,0.0,0.0,3.6
2024-05-06,673,161,123,12,56,15,72,86,111,21.1,8.9,69.98,48.02,0.0,0.0,0.0,3.9
2024-05-07,716,157,124,21,74,22,71,102,124,23.9,14.4,75.02,57.92,19.8,0.0,0.0,4.5
2024-05-08,747,168,125,28,79,10,74,80,127,26.1,11.7,78.98,53.06,0.0,0.0,0.0,3.2
2024-05-09,647,151,127,27,57,13,77,80,117,17.2,9.4,62.959999999999994,48.92,13.0,0.0,0.0,5.1
2024-05-10,684,174,126,24,56,13,58,80,122,19.4,7.8,66.92,46.04,2.8,0.0,0.0,3.8
2024-05-11,729,158,138,30,70,13,87,90,133,21.1,10.6,69.98,51.08,0.0,0.0,0.0,4.3
2024-05-12,731,147,179,23,74,10,84,99,206,28.3,9.4,82.94,48.92,0.0,0.0,0.0,4.2
2024-05-13,717,159,129,21,59,17,77,93,145,27.2,16.7,80.96,62.059999999999995,3.0,0.0,0.0,3.8
2024-05-14,729,164,130,33,77,11,89,90,142,16.7,10.6,62.059999999999995,51.08,0.8,0.0,0.0,6.4
2024-05-15,746,186,152,15,81,15,42,107,138,19.4,11.1,66.92,51.98,0.0,0.0,0.0,5.3
2024-05-16,723,172,149,26,84,9,74,88,141,23.9,11.1,75.02,51.98,12.2,0.0,0.0,3.2
2024-05-17,787,174,143,41,71,15,86,118,138,27.2,15.0,80.96,59.0,0.0,0.0,0.0,2.4
2024-05-18,741,147,177,22,77,10,72,100,187,29.4,15.0,84.91999999999999,59.0,0.0,0.0,0.0,2.7
2024-05-19,766,140,183,20,90,12,98,99,185,24.4,16.7,75.92,62.059999999999995,0.0,0.0,0.0,4.1
2024-05-20,772,160,158,21,73,14,103,96,132,30.0,16.1,86.0,60.980000000000004,0.0,0.0,0.0,4.7
2024-05-21,767,208,132,22,77,14,79,97,125,31.7,16.1,89.06,60.980000000000004,0.0,0.0,0.0,6.8
2024-05-22,792,162,145,22,91,11,77,91,135,26.7,16.1,80.06,60.980000000000004,0.0,0.0,0.0,6.6
2024-05-23,779,193,149,29,85,16,65,94,127,27.2,14.4,80.96,57.92,0.0,0.0,0.0,2.6
2024-05-24,776,188,139,26,75,22,82,116,134,25.0,17.8,77.0,64.04,1.5,0.0,0.0,4.5
2024-05-25,788,204,147,30,71,13,83,108,152,24.4,13.3,75.92,55.94,0.0,0.0,0.0,3.7
2024-05-26,753,155,175,16,67,10,79,122,180,22.8,14.4,73.04,57.92,18.8,0.0,0.0,4.0
2024-05-27,749,162,158,30,85,18,73,123,181,23.3,14.4,73.94,57.92,0.0,0.0,0.0,5.0
2024-05-28,746,156,122,38,86,20,86,96,126,22.2,12.2,71.96,53.96,5.3,0.0,0.0,3.5
2024-05-29,768,199,140,21,88,18,54,86,139,21.1,9.4,69.98,48.92,0.0,0.0,0.0,4.9
2024-05-30,744,202,134,26,66,15,74,88,120,21.1,7.2,69.98,44.96,0.0,0.0,0.0,3.2
2024-05-31,758,183,132,20,63,13,99,85,122,26.1,10.0,78.98,50.0,0.0,0.0,0.0,3.2
2024-06-01,894,206,120,21,77,11,101,71,161,20.0,15.6,68.0,60.08,24.1,0.0,0.0,3.1
2024-06-02,739,140,150,22,65,7,78,93,144,25.0,15.0,77.0,59.0,0.0,0.0,0.0,3.0
2024-06-03,817,188,143,26,77,22,76,115,163,30.0,14.4,86.0,57.92,0.0,0.0,0.0,4.1
2024-06-04,732,140,125,15,80,17,85,92,135,29.4,20.6,84.91999999999999,69.08,3.3,0.0,0.0,3.6
2024-06-05,793,185,162,22,85,18,77,112,158,26.1,20.6,78.98,69.08,7.6,0.0,0.0,4.4
2024-06-06,837,178,161,29,81,14,83,105,144,25.6,17.8,78.08,64.04,0.0,0.0,0.0,6.3
2024-06-07,810,186,126,23,78,14,82,89,117,25.6,15.0,78.08,59.0,0.0,0.0,0.0,4.9
2024-06-08,762,177,145,24,69,5,100,77,152,25.0,12.8,77.0,55.04,1.8,0.0,0.0,3.0
2024-06-09,768,142,186,22,79,4,93,86,178,26.7,12.8,80.06,55.04,0.0,0.0,0.0,5.8
2024-06-10,748,184,125,21,50,19,81,94,111,20.6,11.7,69.08,53.06,0.3,0.0,0.0,4.7
2024-06-11,656,146,127,13,71,11,60,96,126,25.6,10.0,78.08,50.0,0.0,0.0,0.0,2.5
2024-06-12,713,176,111,16,80,17,65,113,116,32.8,18.9,91.03999999999999,66.02,0.0,0.0,0.0,3.6
2024-06-13,763,193,111,19,64,20,97,107,134,32.8,21.7,91.03999999999999,71.06,0.3,0.0,0.0,4.3
2024-06-14,722,183,132,19,47,14,82,81,124,30.0,15.6,86.0,60.08,0.0,0.0,0.0,3.9
2024-06-15,841,218,163,32,70,8,99,82,157,30.0,14.4,86.0,57.92,0.0,0.0,0.0,4.5
2024-06-16,809,176,206,18,79,9,99,88,212,35.0,21.7,95.0,71.06,0.3,0.0,0.0,5.6
2024-06-17,841,182,191,17,68,15,97,114,164,36.1,25.0,96.98,77.0,0.0,0.0,0.0,5.5
2024-06-18,806,179,140,25,64,18,103,112,148,34.4,25.6,93.91999999999999,78.08,0.0,0.0,0.0,6.9
2024-06-19,764,216,124,17,58,21,85,117,138,33.9,22.8,93.02,73.04,2.3,0.0,0.0,4.3
2024-06-20,762,185,116,19,73,20,91,82,135,29.4,17.8,84.91999999999999,64.04,0.3,0.0,0.0,3.8
2024-06-21,827,231,145,19,67,12,93,118,146,34.4,18.9,93.91999999999999,66.02,0.0,0.0,0.0,2.7
2024-06-22,787,200,162,17,78,12,90,88,161,33.9,20.6,93.02,69.08,23.1,0.0,0.0,6.3
2024-06-23,751,180,172,13,69,17,80,121,146,26.7,20.6,80.06,69.08,0.0,0.0,0.0,4.4
2024-06-24,792,211,139,21,78,17,91,104,145,31.1,18.3,87.98,64.94,0.0,0.0,0.0,2.5
2024-06-25,761,175,127,22,54,24,108,117,129,29.4,21.7,84.91999999999999,71.06,11.4,0.0,0.0,6.0
2024-06-26,743,183,134,16,64,15,77,74,136,30.6,17.8,87.08000000000001,64.04,0.0,0.0,0.0,4.3
2024-06-27,720,168,123,26,73,18,73,98,133,23.3,16.1,73.94,60.980000000000004,0.0,0.0,0.0,4.4
2024-06-28,670,171,128,22,49,10,68,93,120,23.3,18.3,73.94,64.94,3.8,0.0,0.0,3.2
2024-06-29,768,197,153,19,64,23,77,103,148,31.1,21.1,87.98,69.98,0.3,0.0,0.0,4.7
2024-06-30,809,194,148,32,69,14,86,95,150,21.7,15.0,71.06,59.0,0.0,0.0,0.0,5.4
2024-07-01,851,223,131,21,76,5,82,100,143,23.9,12.2,75.02,53.96,0.0,0.0,0.0,3.3
2024-07-02,804,221,128,32,61,17,94,121,130,29.4,19.4,84.91999999999999,66.92,0.3,0.0,0.0,5.1
2024-07-03,823,196,135,26,77,33,76,130,138,31.1,22.8,87.98,73.04,2.3,0.0,0.0,3.4
2024-07-04,824,152,208,26,62,18,119,159,182,28.9,20.6,84.02,69.08,0.0,0.0,0.0,1.4
2024-07-05,877,190,188,18,84,23,90,158,176,27.8,20.0,82.04,68.0,0.0,0.0,0.0,5.0
2024-07-06,797,200,152,17,71,22,68,150,154,28.3,17.8,82.94,64.04,0.0,0.0,0.0,2.4
2024-07-07,793,180,146,15,64,30,84,147,183,30.6,18.9,87.08000000000001,66.02,27.2,0.0,0.0,3.3
2024-07-08,783,203,119,35,66,17,87,83,117,30.0,20.6,86.0,69.08,0.0,0.0,0.0,3.5
2024-07-09,722,184,93,34,60,20,91,87,116,27.2,20.6,80.96,69.08,9.7,0.0,0.0,2.3
2024-07-10,678,155,106,25,67,21,65,101,112,28.9,18.9,84.02,66.02,5.8,0.0,0.0,3.5
2024-07-11,761,229,115,20,70,19,74,91,136,27.2,18.9,80.96,66.02,0.0,0.0,0.0,3.1
2024-07-12,789,203,118,36,64,18,85,115,112,30.0,17.8,86.0,64.04,0.0,0.0,0.0,2.7
2024-07-13,816,205,138,21,87,13,97,104,157,32.8,19.4,91.03999999999999,66.92,40.6,0.0,0.0,3.4
2024-07-14,702,169,147,26,60,10,72,113,150,31.1,19.4,87.98,66.92,41.7,0.0,0.0,4.0
2024-07-15,721,176,114,17,63,17,82,106,149,32.2,20.6,89.96000000000001,69.08,13.5,0.0,0.0,3.6
2024-07-16,752,188,131,25,81,15,98,104,142,29.4,20.6,84.91999999999999,69.08,0.0,0.0,0.0,3.6
2024-07-17,759,204,120,25,71,9,90,112,143,27.8,17.8,82.04,64.04,0.0,0.0,0.0,4.9
2024-07-18,679,176,115,21,49,13,72,96,118,23.9,16.1,75.02,60.980000000000004,0.0,0.0,0.0,4.1
2024-07-19,795,201,136,43,55,14,81,96,122,26.7,15.6,80.06,60.08,0.0,0.0,0.0,2.8
2024-07-20,778,194,126,22,68,12,94,96,140,27.2,17.2,80.96,62.959999999999994,0.0,0.0,0.0,1.7
2024-07-21,835,209,157,18,75,21,90,125,154,28.9,18.9,84.02,66.02,0.0,0.0,0.0,2.0
2024-07-22,805,230,123,22,68,14,77,105,115,28.9,18.3,84.02,64.94,0.0,0.0,0.0,1.8
2024-07-23,743,181,120,31,62,20,79,96,136,29.4,19.4,84.91999999999999,66.92,5.1,0.0,0.0,2.9
2024-07-24,794,217,116,29,73,18,91,110,137,23.9,19.4,75.02,66.92,0.0,0.0,0.0,3.0
2024-07-25,748,207,110,28,57,13,72,103,103,25.6,16.7,78.08,62.059999999999995,0.0,0.0,0.0,3.3
2024-07-26,767,221,129,18,58,23,72,114,141,27.2,16.1,80.96,60.980000000000004,0.0,0.0,0.0,2.6
2024-07-27,816,196,174,9,82,15,89,109,176,29.4,18.9,84.91999999999999,66.02,0.0,0.0,0.0,2.7
2024-07-28,792,183,174,32,69,10,83,90,168,29.4,21.1,84.91999999999999,69.98,0.8,0.0,0.0,3.5
2024-07-29,782,201,119,26,73,24,84,92,163,28.9,21.7,84.02,71.06,2.8,0.0,0.0,3.0
2024-07-30,725,192,117,20,66,24,80,112,124,32.2,21.1,89.96000000000001,69.98,0.0,0.0,0.0,1.9
2024-07-31,788,181,137,26,87,12,82,98,152,33.3,22.2,91.94,71.96,0.0,0.0,0.0,2.3
2024-08-01,844,221,127,12,66,17,73,102,141,31.1,20.6,87.98,69.08,13.0,0.0,0.0,2.2
2024-08-02,790,215,119,21,66,21,83,116,120,30.6,20.6,87.08000000000001,69.08,0.0,0.0,0.0,3.6
2024-08-03,859,224,148,25,73,16,99,106,137,32.8,22.8,91.03999999999999,73.04,0.0,0.0,0.0,2.7
2024-08-04,855,193,163,22,88,28,91,129,166,32.8,21.7,91.03999999999999,71.06,0.0,0.0,0.0,2.1
2024-08-05,786,172,133,33,61,13,100,108,141,32.8,23.3,91.03999999999999,73.94,0.0,0.0,0.0,3.6
2024-08-06,738,207,103,32,63,11,90,101,139,23.9,19.4,75.02,66.92,8.6,0.0,0.0,6.3
2024-08-07,755,202,125,36,55,15,82,106,128,25.6,17.8,78.08,64.04,0.0,0.0,0.0,4.8
2024-08-08,698,181,102,21,68,11,70,96,114,28.3,17.8,82.94,64.04,0.0,0.0,0.0,2.5
2024-08-09,740,172,121,25,65,20,69,110,127,22.2,15.6,71.96,60.08,0.0,0.0,0.0,4.4
2024-08-10,785,190,144,28,59,15,86,107,125,23.9,13.3,75.02,55.94,0.0,0.0,0.0,4.7
2024-08-11,730,159,156,21,73,18,85,92,145,26.7,14.4,80.06,57.92,0.0,0.0,0.0,3.3
2024-08-12,688,162,110,18,66,22,78,117,113,27.8,16.1,82.04,60.980000000000004,0.0,0.0,0.0,2.0
2024-08-13,705,163,103,28,56,23,85,95,104,30.0,17.8,86.0,64.04,0.0,0.0,0.0,2.1
2024-08-14,697,157,120,33,52,14,84,99,108,30.0,18.9,86.0,66.02,0.0,0.0,0.0,2.7
2024-08-15,704,172,86,31,69,10,83,82,114,24.4,19.4,75.92,66.92,6.4,0.0,0.0,4.6
2024-08-16,698,196,119,28,62,5,85,63,111,30.6,19.4,87.08000000000001,66.92,5.6,0.0,0.0,4.1
2024-08-17,749,198,146,18,67,10,85,97,139,28.9,20.6,84.02,69.08,4.3,0.0,0.0,3.7
2024-08-18,740,163,141,19,73,4,98,77,143,26.7,20.0,80.06,68.0,0.3,0.0,0.0,5.6
2024-08-19,697,175,126,29,52,6,88,71,119,25.0,17.2,77.0,62.959999999999994,0.0,0.0,0.0,6.0
2024-08-20,705,208,102,18,61,5,67,87,105,22.2,14.4,71.96,57.92,0.0,0.0,0.0,3.6
2024-08-21,677,180,112,19,54,6,81,72,108,24.4,13.3,75.92,55.94,0.0,0.0,0.0,2.0
2024-08-22,662,184,107,23,61,5,83,70,113,26.7,12.8,80.06,55.04,0.0,0.0,0.0,1.5
2024-08-23,715,197,114,26,69,6,77,83,132,27.8,15.0,82.04,59.0,0.0,0.0,0.0,2.2
2024-08-24,779,187,156,30,66,15,94,94,133,32.8,17.8,91.03999999999999,64.04,0.0,0.0,0.0,1.8
2024-08-25,708,160,148,21,54,11,85,102,136,33.9,23.3,93.02,73.94,0.0,0.0,0.0,4.3
2024-08-26,746,162,125,32,72,24,89,118,131,35.6,26.1,96.08000000000001,78.98,0.0,0.0,0.0,4.7
2024-08-27,713,175,136,22,63,24,83,97,131,37.2,23.3,98.96000000000001,73.94,16.3,0.0,0.0,3.8
2024-08-28,765,202,132,22,74,22,70,125,131,28.9,21.7,84.02,71.06,4.6,0.0,0.0,3.8
2024-08-29,713,166,122,21,71,24,65,113,126,31.1,21.7,87.98,71.06,0.0,0.0,0.0,3.4
2024-08-30,794,209,131,26,74,14,89,95,142,28.3,20.6,82.94,69.08,7.1,0.0,0.0,3.3
2024-08-31,765,171,128,25,89,10,94,105,146,28.9,16.7,84.02,62.059999999999995,0.0,0.0,0.0,2.6
2024-09-01,940,207,171,25,73,13,91,122,192,24.4,15.6,75.92,60.08,0.0,0.0,0.0,5.1
2024-09-02,790,162,154,18,78,22,99,126,155,24.4,14.4,75.92,57.92,0.0,0.0,0.0,2.4
2024-09-03,775,177,129,29,70,14,68,110,117,25.6,14.4,78.08,57.92,0.0,0.0,0.0,2.5
2024-09-04,760,180,124,27,86,17,67,120,140,28.9,14.4,84.02,57.92,0.0,0.0,0.0,2.4
2024-09-05,795,201,135,31,65,18,91,117,143,30.6,17.8,87.08000000000001,64.04,1.0,0.0,0.0,2.9
2024-09-06,778,229,132,26,68,14,79,83,110,21.1,12.2,69.98,53.96,0.0,0.0,0.0,5.2
